Time_s,K_1,K_2,K_3
0,0.34999957475209,0.349948694073622,0.172786268039258
0.0666666666666667,0.316350759373338,0.314264746386493,0.0619487277316794
0.133333333333333,0.173351070677233,0.149977200859516,0.0194525338271586
0.2,0.174072756035503,0.349970274365405,0.011026880011316
0.266666666666667,0.320618863333711,0.174592301761148,0.048203316108734
0.333333333333333,0.349999970202501,0.34999291117823,0.0814348942118471
0.4,0.320618863334298,0.174592301761267,0.048203316112623
0.466666666666667,0.174072756033688,0.349970274364349,0.0110268800059242
0.533333333333333,0.173351070681117,0.149977200868615,0.0194525338247183
0.6,0.316350759364486,0.31426474637215,0.0619487277417482
0.666666666666667,0.349999574760531,0.34994869408057,0.17278626803111
0.733333333333333,0.349995391413398,0.326570550642736,0.0777577252809881
0.8,0.149998266396153,0.126578871775676,0.0306283269957744
0.866666666666667,0.349988612135274,0.165800763779791,0.025818744105582
0.933333333333333,0.34998000241335,0.231364687369638,0.0669994054987494
1,0.349991919490719,0.349993121738045,0.0852761501309088
1.06666666666667,0.349980002404079,0.231364687371667,0.0669994055065059
1.13333333333333,0.349988612151992,0.165800763769885,0.0258187440993142
1.2,0.14999826637408,0.126578871789495,0.0306283270036726
1.26666666666667,0.349995391432269,0.326570550634765,0.0777577252747533
